customer_id,age,gender,marital_status,education,employment_type,annual_income,credit_score,loan_amount,loan_term,interest_rate,existing_loans,debt_to_income_ratio,late_payments,loan_purpose,default
2737,34,Female,Married,Bachelor,Self-employed,191527.0,523.0,246635,120,12.38,3,124.87,11,Personal,0
2738,30,Female,Single,Master,Self-employed,95692.0,627.0,328551,36,6.83,1,347.29,14,Personal,1
2739,36,Female,Single,High School,Salaried,37441.0,373.0,58821,240,17.5,0,151.35,9,Business,1
2740,36,Male,Single,Bachelor,Self-employed,50716.0,810.0,302834,24,9.77,3,602.22,6,Education,1
2741,51,Male,Married,PhD,Self-employed,82175.0,441.0,11654,240,21.07,3,13.42,0,Business,0
2742,62,Male,Single,Master,Salaried,26834.0,401.0,465773,24,12.88,2,1731.51,2,Car,1
2743,45,Male,Married,Master,Self-employed,38179.0,364.0,117259,120,14.17,1,303.26,5,Education,1
2744,33,Female,Single,High School,Self-employed,46219.0,492.0,221616,60,17.93,4,480.55,4,Business,1
2745,26,Male,Single,High School,Self-employed,123153.0,361.0,355408,12,20.24,3,299.56,4,Business,1
2746,64,Female,Single,Master,Self-employed,166854.0,831.0,487914,120,9.62,2,306.01,8,Business,1
2747,29,Female,Single,PhD,Self-employed,94967.0,540.0,294590,12,24.33,4,303.52,5,Business,1
2748,56,Female,Married,High School,Salaried,122454.0,709.0,362659,36,17.45,2,299.52,2,Education,1
2749,63,Female,Single,High School,Self-employed,29496.0,599.0,53484,24,5.11,2,189.65,14,Car,1
2750,40,Male,Married,Master,Salaried,190310.0,494.0,49078,36,13.31,5,19.56,1,Personal,0
2751,38,Male,Married,Master,Self-employed,66025.0,753.0,381968,60,13.74,1,575.39,13,Business,1
2752,63,Male,Single,High School,Salaried,79886.0,600.0,9225,60,21.18,0,13.0,8,Personal,0
2753,41,Male,Single,Bachelor,Salaried,174635.0,755.0,391242,240,11.1,1,224.24,14,Personal,1
2754,24,Male,Married,High School,Salaried,,,79745,120,11.62,4,329.37,9,Personal,1
2755,53,Female,Married,Bachelor,Self-employed,114067.0,601.0,246268,240,6.41,5,219.63,13,Business,1
2756,47,Male,Single,Master,Self-employed,65489.0,636.0,479475,60,10.67,1,734.31,3,Business,1
2757,27,Male,Single,Bachelor,Self-employed,52664.0,331.0,181559,60,19.34,0,349.45,10,Business,1
2758,26,Male,Single,PhD,Self-employed,163492.0,397.0,204748,240,17.7,1,127.9,4,Business,0
2759,35,Male,Single,Master,Self-employed,25315.0,490.0,16721,36,6.63,1,68.69,8,Home,1
2760,38,Female,Single,High School,Salaried,95033.0,840.0,400803,12,7.29,1,421.89,4,Car,1
2761,52,Female,Married,High School,Salaried,137862.0,347.0,113878,24,12.54,3,88.65,6,Home,1
2762,31,Female,Single,Master,Salaried,99030.0,549.0,44437,60,19.88,3,38.24,1,Education,1
2763,40,Female,Single,Master,Self-employed,83910.0,525.0,155061,240,21.66,1,179.3,1,Home,1
2764,44,Female,Married,PhD,Self-employed,141075.0,571.0,168798,60,5.29,0,125.13,3,Home,1
2765,35,Male,Single,Master,Salaried,75919.0,784.0,206612,36,11.58,0,270.73,7,Home,1
2766,27,Female,Single,High School,Self-employed,155204.0,627.0,346981,24,13.49,0,219.03,1,Car,1
2767,41,Female,Married,PhD,Self-employed,147153.0,479.0,103215,36,23.22,0,74.36,9,Personal,1
2768,62,Female,Single,High School,Salaried,61598.0,322.0,491855,12,15.03,5,801.86,6,Education,1
2769,46,Male,Married,Bachelor,Salaried,171623.0,669.0,392581,36,10.39,5,218.8,12,Education,1
2770,64,Male,Single,Master,Self-employed,88206.0,544.0,308312,24,12.8,2,352.94,12,Car,1
2771,34,Female,Single,Bachelor,Self-employed,94900.0,459.0,462885,24,13.73,1,484.6,0,Home,1
2772,57,Male,Single,High School,Salaried,46296.0,672.0,471256,60,18.4,1,1020.35,8,Personal,1
2773,41,Male,Married,Bachelor,Self-employed,169138.0,584.0,369258,12,5.82,2,217.92,9,Business,1
2774,38,Female,Married,Bachelor,Salaried,179964.0,820.0,338760,120,12.79,0,191.31,5,Car,0
2775,25,Male,Married,High School,Salaried,95577.0,749.0,143480,60,17.93,4,150.06,10,Personal,0
2776,23,Male,Married,High School,Salaried,,,402369,240,10.67,4,407.83,0,Car,1
2777,43,Male,Single,Master,Self-employed,84771.0,395.0,392031,36,16.84,2,454.41,9,Car,1
2778,46,Female,Married,Bachelor,Salaried,178556.0,418.0,147127,36,12.15,4,75.67,5,Business,0
2779,57,Female,Married,PhD,Salaried,97865.0,673.0,286904,24,20.17,3,287.59,13,Personal,1
2780,44,Female,Married,PhD,Self-employed,119074.0,573.0,22752,240,6.21,1,21.3,4,Home,1
2781,39,Male,Single,High School,Salaried,178187.0,476.0,225801,24,23.36,4,131.52,13,Personal,1
2782,45,Female,Single,High School,Self-employed,177110.0,576.0,402016,240,8.43,5,225.43,11,Personal,1
2783,41,Male,Married,Bachelor,Self-employed,56622.0,437.0,71573,24,8.17,5,121.92,4,Home,0
2784,32,Male,Married,High School,Self-employed,55886.0,431.0,428270,120,21.81,3,766.47,4,Business,1
2785,61,Male,Single,PhD,Salaried,160973.0,343.0,197888,120,22.39,1,113.06,3,Personal,0
2786,53,Female,Married,Master,Salaried,76377.0,422.0,294010,60,6.86,3,388.04,6,Home,1
2787,24,Female,Married,Master,Self-employed,102910.0,435.0,268136,120,23.17,1,260.19,14,Car,1
2788,62,Female,Married,Bachelor,Self-employed,,,290840,240,10.47,1,209.62,12,Car,0
2789,27,Female,Married,Master,Self-employed,,,458498,24,17.37,4,246.66,8,Home,1
2790,42,Male,Single,High School,Salaried,168731.0,425.0,238886,240,6.37,5,138.46,12,Car,1
2791,53,Female,Single,High School,Self-employed,174525.0,738.0,365841,60,12.61,2,201.37,3,Personal,1
2792,37,Male,Single,High School,Self-employed,181570.0,350.0,78541,60,14.01,4,47.6,1,Home,1
2793,44,Female,Married,High School,Self-employed,36312.0,436.0,57838,12,17.0,0,152.97,1,Personal,1
2794,54,Female,Married,Bachelor,Salaried,21436.0,457.0,296544,120,15.51,3,1379.72,1,Education,1
2795,48,Female,Single,Master,Self-employed,47569.0,355.0,349421,36,14.23,0,729.8,6,Business,1
2796,63,Male,Single,PhD,Salaried,136787.0,727.0,385836,36,24.19,1,286.23,3,Business,1
2797,61,Male,Single,Master,Salaried,110485.0,742.0,284709,12,8.7,4,254.77,3,Business,1
2798,59,Male,Married,High School,Self-employed,197058.0,625.0,44585,24,8.16,0,27.44,0,Home,0
2799,42,Male,Single,PhD,Self-employed,122555.0,379.0,433049,12,19.27,0,356.26,3,Education,1
2800,37,Male,Married,Bachelor,Self-employed,160377.0,773.0,388703,24,6.49,5,237.65,5,Business,1
2801,54,Female,Married,High School,Salaried,52646.0,676.0,279238,120,14.66,0,529.89,1,Personal,1
2802,26,Male,Single,High School,Salaried,96126.0,632.0,167352,120,14.68,5,165.61,3,Business,1
2803,26,Male,Single,PhD,Salaried,137922.0,474.0,51647,60,11.2,5,39.44,10,Education,1
2804,54,Male,Married,Bachelor,Self-employed,60430.0,740.0,180450,60,23.61,1,295.33,6,Personal,1
2805,21,Male,Single,PhD,Salaried,142238.0,425.0,417729,60,10.65,5,288.4,12,Personal,1
2806,30,Female,Single,Bachelor,Self-employed,88659.0,518.0,398370,60,10.77,1,447.95,8,Home,1
2807,41,Male,Married,High School,Self-employed,135341.0,577.0,362942,36,9.69,5,265.85,1,Home,1
2808,25,Female,Married,Master,Self-employed,24158.0,784.0,426350,60,7.92,5,1766.18,7,Car,1
2809,22,Female,Married,High School,Salaried,94236.0,440.0,266972,60,12.28,1,292.8,13,Education,1
2810,42,Female,Married,Master,Salaried,96067.0,409.0,113050,60,18.62,0,124.29,5,Personal,1
2811,22,Male,Married,Master,Salaried,178810.0,351.0,406894,24,19.84,3,221.59,7,Education,1
2812,30,Female,Single,Bachelor,Self-employed,29879.0,618.0,142366,240,21.27,4,484.14,1,Business,1
2813,54,Male,Married,PhD,Salaried,156615.0,498.0,276718,60,8.95,4,176.92,13,Business,0
2814,36,Male,Married,Bachelor,Salaried,132284.0,345.0,40183,12,5.71,1,17.66,10,Car,0
2815,59,Male,Married,High School,Self-employed,198996.0,804.0,184819,60,24.49,0,91.74,0,Personal,0
2816,42,Male,Single,PhD,Self-employed,193420.0,839.0,333750,60,5.29,3,164.76,6,Personal,0
2817,32,Male,Married,Master,Salaried,104117.0,813.0,154710,36,24.21,2,146.4,12,Car,1
2818,44,Female,Married,Master,Self-employed,187751.0,316.0,62194,240,21.58,1,42.67,8,Business,0
2819,60,Female,Married,High School,Salaried,63888.0,614.0,445769,60,23.24,2,691.17,8,Personal,1
2820,58,Male,Single,PhD,Self-employed,50276.0,735.0,31082,240,12.74,4,55.12,14,Education,0
2821,30,Female,Married,High School,Self-employed,,,152378,24,8.94,4,613.94,1,Personal,1
2822,55,Male,Married,High School,Salaried,132529.0,376.0,375515,120,17.13,3,279.26,3,Business,1
2823,52,Female,Married,Bachelor,Self-employed,144713.0,670.0,132899,240,19.83,3,90.56,12,Personal,1
2824,27,Female,Single,High School,Self-employed,110141.0,464.0,274951,240,7.62,2,250.18,0,Personal,1
2825,41,Female,Single,PhD,Self-employed,135013.0,323.0,486976,60,20.95,4,353.28,10,Home,1
2826,40,Female,Single,High School,Salaried,187606.0,334.0,187414,60,9.17,3,101.04,6,Personal,1
2827,46,Female,Single,PhD,Self-employed,51668.0,813.0,37143,60,14.83,3,68.08,1,Car,0
2828,24,Male,Married,Master,Self-employed,155183.0,760.0,126952,36,22.13,4,87.17,3,Car,1
2829,42,Male,Married,High School,Salaried,175758.0,437.0,325558,120,8.87,4,180.86,11,Education,1
2830,35,Female,Single,PhD,Salaried,92392.0,564.0,226374,36,9.84,0,241.46,1,Personal,1
2831,60,Male,Single,Master,Self-employed,36490.0,632.0,291859,36,6.26,5,795.15,0,Education,1
2832,41,Female,Married,PhD,Self-employed,186266.0,487.0,198126,36,7.93,3,104.3,6,Business,1
2833,35,Male,Married,Master,Self-employed,165569.0,362.0,340078,24,7.93,2,198.19,5,Business,1
2834,42,Female,Single,Bachelor,Salaried,137219.0,578.0,17202,120,9.07,1,15.15,1,Home,0
2835,48,Female,Single,High School,Self-employed,64104.0,841.0,32987,24,10.72,1,48.82,13,Home,0
2836,34,Female,Single,High School,Salaried,25316.0,470.0,171812,24,21.3,4,682.7,3,Personal,1
2837,47,Male,Single,Master,Salaried,58130.0,802.0,252274,120,23.32,5,434.27,11,Personal,1
2838,61,Male,Married,Bachelor,Self-employed,127294.0,832.0,81848,24,13.13,2,72.86,10,Education,1
2839,60,Female,Single,PhD,Self-employed,49954.0,598.0,484106,120,7.56,0,967.79,2,Education,1
2840,48,Female,Single,Bachelor,Salaried,133437.0,500.0,189943,240,9.48,3,140.56,11,Personal,1
2841,46,Male,Married,PhD,Self-employed,172724.0,434.0,262476,240,19.72,0,154.9,2,Personal,1
2842,22,Male,Married,PhD,Self-employed,165250.0,571.0,149699,60,18.55,2,80.21,2,Home,1
2843,45,Male,Married,High School,Salaried,165823.0,834.0,235721,36,24.34,0,139.75,10,Home,1
2844,23,Male,Married,Master,Self-employed,154116.0,741.0,230366,240,5.29,4,149.04,3,Home,1
2845,28,Male,Married,High School,Salaried,,,56069,240,20.02,1,71.04,0,Personal,0
2846,64,Female,Single,High School,Self-employed,162552.0,330.0,45409,24,15.12,4,32.59,0,Education,1
2847,53,Male,Single,High School,Salaried,194946.0,420.0,263329,120,23.05,3,140.67,6,Car,0
2848,62,Female,Single,PhD,Salaried,86775.0,368.0,361166,12,16.52,4,414.73,4,Car,1
2849,55,Female,Married,High School,Self-employed,157638.0,795.0,478851,24,13.93,2,300.08,2,Education,1
2850,26,Male,Single,PhD,Salaried,105311.0,445.0,116689,24,18.32,2,111.1,8,Education,1
2851,59,Male,Married,Master,Salaried,73149.0,632.0,111948,120,21.67,3,151.71,4,Education,0
2852,43,Female,Single,PhD,Self-employed,154078.0,780.0,197558,12,10.65,3,119.84,9,Home,1
2853,45,Male,Single,PhD,Self-employed,92561.0,562.0,6611,12,7.15,1,7.96,2,Business,0
2854,63,Female,Married,Bachelor,Self-employed,170495.0,592.0,393191,60,13.66,0,226.04,8,Personal,1
2855,39,Male,Married,High School,Salaried,110710.0,728.0,36657,24,9.29,1,31.97,0,Home,0
2856,25,Male,Single,High School,Salaried,112199.0,385.0,23462,36,13.59,4,19.47,13,Car,1
2857,31,Male,Single,High School,Salaried,185024.0,315.0,474525,240,24.82,0,267.17,8,Personal,1
2858,32,Female,Single,High School,Self-employed,47326.0,417.0,252824,24,16.48,3,538.7,13,Education,1
2859,30,Male,Single,Bachelor,Salaried,137272.0,569.0,94299,36,18.87,2,71.9,4,Car,0
2860,28,Female,Single,Bachelor,Salaried,51139.0,694.0,305691,36,18.56,4,602.61,5,Education,1
2861,44,Male,Married,Bachelor,Self-employed,93638.0,461.0,374898,120,21.41,1,398.64,1,Education,1
2862,48,Female,Married,Bachelor,Salaried,92652.0,403.0,427279,24,23.88,5,454.94,7,Education,1
2863,61,Male,Married,High School,Self-employed,32937.0,466.0,241526,120,18.18,5,722.47,14,Personal,1
2864,56,Female,Married,PhD,Self-employed,50161.0,599.0,349417,60,14.52,3,699.28,2,Car,1
2865,57,Female,Single,Master,Self-employed,155455.0,327.0,346541,36,11.36,0,225.69,0,Car,1
2866,41,Female,Single,Bachelor,Salaried,105856.0,723.0,57788,12,12.21,5,50.79,6,Education,0
2867,28,Female,Married,PhD,Salaried,90043.0,455.0,178595,36,11.69,0,195.16,11,Home,1
2868,29,Female,Single,Bachelor,Salaried,165807.0,623.0,166356,60,11.49,2,96.33,2,Business,0
2869,35,Female,Married,High School,Self-employed,79919.0,647.0,92964,36,18.89,3,112.33,3,Home,1
2870,60,Male,Single,High School,Self-employed,102055.0,420.0,462212,120,16.75,3,450.38,14,Personal,1
2871,38,Female,Single,PhD,Self-employed,105455.0,827.0,333391,24,9.04,4,317.82,4,Business,1
2872,62,Female,Single,PhD,Salaried,188694.0,463.0,280850,12,24.39,4,154.15,0,Home,1
2873,40,Female,Married,PhD,Salaried,58135.0,361.0,491830,120,13.55,0,845.88,10,Car,1
2874,26,Male,Married,High School,Salaried,186730.0,639.0,15924,240,16.32,5,14.86,10,Home,0
2875,32,Male,Married,High School,Salaried,104677.0,611.0,20921,24,19.05,5,31.84,8,Education,0
2876,22,Male,Married,Master,Salaried,49696.0,675.0,423648,12,17.27,1,854.46,6,Personal,1
2877,27,Female,Single,PhD,Self-employed,154845.0,645.0,386104,60,11.22,0,249.04,1,Home,1
2878,36,Male,Single,Master,Salaried,44956.0,449.0,22813,36,20.95,5,39.11,12,Home,0
2879,23,Male,Single,Bachelor,Self-employed,35819.0,476.0,109748,12,7.2,4,309.41,0,Business,1
2880,23,Female,Single,Master,Self-employed,21528.0,653.0,376132,240,16.38,4,1747.41,13,Education,1
2881,47,Female,Married,Bachelor,Salaried,147781.0,813.0,201322,60,10.47,4,136.67,10,Business,1
2882,63,Male,Single,Bachelor,Self-employed,106491.0,608.0,393222,24,17.32,0,368.14,1,Personal,1
2883,60,Female,Single,Master,Salaried,64588.0,418.0,467172,12,9.36,3,721.13,2,Personal,1
2884,58,Female,Single,PhD,Salaried,119152.0,818.0,138140,60,20.44,1,110.94,11,Education,1
2885,53,Female,Married,Bachelor,Self-employed,147872.0,777.0,44927,24,9.55,1,34.42,2,Business,0
2886,48,Female,Married,PhD,Salaried,171583.0,713.0,468558,120,22.81,4,259.53,7,Education,1
2887,21,Male,Married,High School,Salaried,30119.0,650.0,372292,36,22.23,2,1238.25,4,Business,1
2888,28,Female,Single,Bachelor,Self-employed,95893.0,805.0,35539,60,12.25,0,29.48,8,Car,0
2889,57,Male,Married,High School,Self-employed,36167.0,494.0,278827,120,12.72,5,777.32,2,Education,1
2890,52,Male,Single,Master,Self-employed,130782.0,486.0,128031,240,19.03,5,96.23,5,Personal,1
2891,63,Male,Single,PhD,Self-employed,150775.0,749.0,352295,240,6.81,3,236.45,3,Business,1
2892,57,Male,Single,Master,Self-employed,54889.0,795.0,171746,24,6.62,4,313.85,7,Car,1
2893,24,Female,Married,Bachelor,Self-employed,65678.0,814.0,57703,12,7.73,2,93.83,11,Personal,0
2894,50,Female,Married,High School,Salaried,80262.0,572.0,325954,36,16.25,4,415.33,0,Business,1
2895,26,Female,Single,Bachelor,Salaried,155753.0,351.0,353255,24,7.98,2,232.6,3,Car,1
2896,39,Male,Single,Master,Salaried,100291.0,562.0,221415,60,10.55,1,223.86,6,Personal,1
2897,52,Male,Married,PhD,Self-employed,86008.0,667.0,353121,36,17.94,2,409.14,8,Personal,1
2898,29,Male,Married,PhD,Salaried,164762.0,432.0,223186,120,5.31,1,137.89,12,Car,1
2899,32,Female,Married,Bachelor,Self-employed,45912.0,524.0,147189,36,8.6,1,325.73,0,Personal,1
2900,31,Male,Single,Bachelor,Salaried,26473.0,609.0,270809,120,23.6,0,1020.99,7,Business,1
2901,36,Female,Single,High School,Self-employed,192370.0,315.0,311534,24,18.27,2,162.29,1,Business,0
2902,21,Female,Single,Master,Salaried,169741.0,494.0,342028,12,11.11,3,197.69,3,Personal,1
2903,41,Female,Married,Bachelor,Self-employed,119500.0,742.0,68887,240,5.91,3,61.98,3,Home,0
2904,50,Female,Married,High School,Self-employed,172015.0,602.0,184338,36,16.72,2,109.67,13,Car,0
2905,33,Male,Married,Bachelor,Self-employed,58785.0,347.0,322685,12,9.46,0,542.56,7,Home,1
2906,54,Female,Single,PhD,Self-employed,120956.0,420.0,463018,12,24.2,3,384.49,10,Business,1
2907,24,Male,Single,High School,Salaried,139006.0,798.0,361463,240,18.74,4,259.05,1,Personal,1
2908,48,Female,Married,High School,Salaried,30832.0,768.0,12882,36,24.48,3,42.42,6,Education,1
2909,58,Male,Single,Bachelor,Self-employed,156457.0,340.0,75825,36,21.98,0,44.96,2,Education,0
2910,51,Male,Married,Master,Self-employed,165780.0,755.0,281054,12,14.66,1,176.12,8,Home,0
2911,47,Female,Single,PhD,Self-employed,174510.0,833.0,307710,60,18.39,1,173.05,4,Home,1
2912,25,Female,Married,Master,Salaried,102747.0,670.0,199145,60,21.24,1,204.45,13,Home,1
2913,45,Female,Single,High School,Self-employed,100107.0,481.0,364663,36,16.56,0,365.02,11,Business,1
2914,23,Male,Single,Master,Self-employed,85428.0,816.0,172248,12,6.23,1,200.16,14,Business,1
2915,53,Female,Married,High School,Salaried,106843.0,530.0,88081,12,14.41,1,84.68,7,Personal,0
2916,24,Female,Married,Master,Self-employed,31002.0,647.0,166361,24,7.61,0,538.14,14,Business,1
2917,45,Male,Married,Bachelor,Self-employed,187225.0,778.0,448627,12,19.3,4,249.52,4,Personal,1
2918,40,Female,Married,Master,Salaried,173512.0,508.0,467842,240,18.61,3,271.95,0,Personal,1
2919,54,Male,Married,High School,Self-employed,87501.0,577.0,114337,60,24.86,0,121.4,8,Home,0
2920,46,Female,Single,PhD,Self-employed,52556.0,352.0,20362,24,17.58,0,35.57,9,Education,0
2921,25,Male,Married,PhD,Salaried,87963.0,309.0,485826,240,21.0,2,556.35,10,Home,1
2922,55,Male,Married,PhD,Self-employed,26563.0,763.0,494587,60,10.37,1,1861.0,11,Business,1
2923,48,Female,Married,High School,Salaried,25840.0,457.0,280927,240,11.8,5,1084.63,6,Car,1
2924,49,Male,Single,Master,Self-employed,35154.0,318.0,180234,120,23.34,4,509.33,3,Business,1
2925,29,Female,Married,PhD,Self-employed,44194.0,354.0,433965,36,20.1,5,977.33,6,Education,1
2926,58,Female,Married,PhD,Self-employed,197933.0,320.0,242441,120,18.11,2,123.76,4,Business,1
2927,26,Male,Married,PhD,Self-employed,173520.0,581.0,401770,36,10.08,4,228.21,9,Education,1
2928,39,Female,Single,Bachelor,Self-employed,43528.0,839.0,456784,60,18.97,1,1056.1,13,Car,1
2929,64,Male,Single,High School,Salaried,180474.0,716.0,285917,60,22.74,5,154.28,8,Car,1
2930,31,Male,Married,High School,Self-employed,24352.0,584.0,471910,120,9.62,1,1931.28,1,Personal,1
2931,22,Male,Single,High School,Self-employed,20184.0,831.0,464766,240,19.12,1,2302.44,3,Business,1
2932,64,Male,Married,High School,Salaried,161456.0,831.0,182367,36,12.87,3,102.77,5,Personal,0
2933,64,Male,Single,High School,Salaried,34319.0,810.0,166403,36,7.38,4,472.83,10,Home,1
2934,29,Male,Married,Bachelor,Self-employed,140497.0,695.0,312784,24,20.27,4,225.75,4,Home,1
2935,41,Male,Single,Master,Salaried,171521.0,419.0,463093,12,8.34,2,270.26,0,Home,1
2936,44,Male,Married,Bachelor,Self-employed,76333.0,396.0,314113,240,10.06,0,401.07,8,Home,1
2937,54,Female,Married,PhD,Salaried,61205.0,419.0,310130,240,20.66,1,507.15,8,Home,1
2938,42,Female,Single,Bachelor,Salaried,30426.0,836.0,107017,24,19.84,1,350.26,2,Business,1
2939,23,Male,Married,High School,Self-employed,27504.0,452.0,383324,60,10.08,5,1386.04,3,Personal,1
2940,32,Female,Married,Bachelor,Salaried,136775.0,544.0,12585,120,23.82,2,12.86,3,Personal,0
2941,48,Female,Married,High School,Self-employed,53368.0,815.0,9122,240,9.31,4,24.68,9,Education,0
2942,50,Female,Married,Bachelor,Salaried,123841.0,692.0,21838,36,24.87,3,27.26,7,Home,1
2943,46,Female,Single,High School,Salaried,136744.0,442.0,153373,24,19.76,4,113.79,5,Car,1
2944,41,Female,Married,PhD,Salaried,28724.0,803.0,290251,120,12.85,3,1010.56,14,Education,1
2945,48,Female,Single,High School,Self-employed,156156.0,519.0,193429,120,7.61,3,132.74,1,Education,1
2946,46,Male,Single,Bachelor,Self-employed,185882.0,459.0,224233,240,11.41,4,121.89,3,Business,1
2947,53,Female,Single,PhD,Salaried,102297.0,375.0,369822,12,8.87,5,359.81,0,Education,1
2948,41,Female,Single,Bachelor,Self-employed,145099.0,331.0,191283,36,17.44,1,128.55,2,Car,1
2949,55,Female,Married,PhD,Self-employed,98872.0,633.0,71025,120,12.14,3,74.6,3,Personal,0
2950,54,Female,Married,Master,Self-employed,171944.0,824.0,71520,36,10.9,5,33.41,7,Education,0
2951,61,Male,Single,Master,Salaried,90333.0,739.0,22344,240,20.14,2,30.53,2,Business,1
2952,38,Male,Married,Master,Self-employed,22596.0,651.0,324346,24,9.61,2,1428.4,4,Home,1
2953,31,Male,Single,Bachelor,Salaried,37167.0,638.0,367230,120,16.74,3,983.79,0,Car,1
2954,43,Male,Married,Bachelor,Salaried,107844.0,699.0,282103,240,8.89,1,263.13,12,Home,1
2955,42,Female,Married,PhD,Salaried,109751.0,695.0,436967,120,19.3,3,406.87,3,Education,1
2956,37,Male,Married,PhD,Salaried,149817.0,501.0,400085,24,17.5,2,265.7,1,Personal,1
2957,25,Male,Single,PhD,Salaried,100520.0,829.0,311408,36,20.96,2,304.54,3,Business,1
2958,64,Male,Single,PhD,Self-employed,78326.0,392.0,297412,36,6.37,4,385.04,4,Car,1
2959,31,Male,Married,High School,Self-employed,97670.0,657.0,89564,120,9.2,1,89.5,2,Personal,0
2960,50,Female,Single,Master,Salaried,161854.0,695.0,437822,240,8.09,4,262.11,13,Car,1
2961,35,Male,Single,High School,Self-employed,193074.0,359.0,149622,24,8.81,5,80.52,5,Business,0
2962,47,Female,Married,High School,Self-employed,44022.0,776.0,255105,60,7.06,5,578.37,11,Business,1
2963,55,Male,Single,High School,Self-employed,104458.0,300.0,141774,36,16.24,5,134.5,14,Education,1
2964,53,Female,Married,High School,Self-employed,165690.0,610.0,83563,60,16.87,0,54.12,1,Car,0
2965,40,Female,Married,Master,Self-employed,168317.0,467.0,377308,120,21.87,5,228.3,4,Education,1
2966,36,Male,Married,High School,Self-employed,103796.0,491.0,459961,60,13.35,3,439.38,3,Car,1
2967,54,Male,Single,PhD,Self-employed,161099.0,333.0,234351,240,15.65,4,146.08,4,Car,0
2968,22,Male,Married,Bachelor,Salaried,165058.0,333.0,291603,240,24.83,5,168.87,12,Home,1
2969,55,Male,Married,PhD,Salaried,130704.0,716.0,323926,60,15.64,1,246.54,8,Education,1
2970,60,Female,Single,Bachelor,Salaried,154598.0,457.0,486038,240,16.47,5,310.0,5,Car,1
2971,48,Female,Single,PhD,Self-employed,64361.0,799.0,142104,36,24.92,3,219.74,6,Car,0
2972,59,Male,Single,PhD,Self-employed,58286.0,665.0,6825,120,24.88,3,9.66,13,Business,0
2973,26,Male,Single,Bachelor,Salaried,49533.0,639.0,131187,60,13.48,3,263.93,10,Home,1
2974,29,Female,Married,Master,Self-employed,169388.0,634.0,475306,36,17.7,3,272.24,7,Business,1
2975,40,Male,Single,High School,Self-employed,159771.0,626.0,253870,60,14.62,3,152.31,14,Education,1
2976,21,Female,Single,PhD,Salaried,147441.0,413.0,446317,36,19.41,1,301.62,8,Education,1
2977,28,Male,Single,Master,Salaried,117079.0,717.0,327253,240,23.77,0,286.98,13,Car,1
2978,43,Female,Single,High School,Salaried,120960.0,767.0,17470,240,11.19,2,18.1,4,Personal,0
2979,23,Female,Married,Master,Self-employed,78465.0,442.0,270914,120,21.38,0,347.43,7,Business,1
2980,24,Female,Single,Master,Self-employed,167745.0,608.0,163340,240,18.1,2,94.4,1,Education,0
2981,45,Female,Married,High School,Self-employed,43395.0,700.0,398245,24,10.6,4,912.98,9,Car,1
2982,58,Female,Single,PhD,Salaried,124162.0,619.0,166155,36,20.95,3,136.94,8,Car,1
2983,35,Male,Married,Master,Salaried,150704.0,511.0,276102,36,13.54,4,177.38,1,Business,1
2984,41,Female,Married,PhD,Self-employed,174779.0,616.0,380950,60,7.41,4,226.12,12,Car,1
2985,55,Male,Single,PhD,Salaried,95937.0,484.0,275950,120,24.87,2,287.42,14,Home,1
2986,34,Female,Married,PhD,Salaried,149647.0,504.0,299306,12,13.51,1,210.08,11,Personal,1
2987,56,Female,Single,High School,Self-employed,140650.0,663.0,341876,240,15.83,3,251.58,4,Business,1
2988,32,Male,Married,Bachelor,Salaried,150744.0,515.0,170961,12,21.16,5,115.52,5,Business,0
2989,37,Male,Married,PhD,Salaried,111512.0,545.0,32702,24,24.22,4,31.23,3,Business,0
2990,59,Male,Married,Bachelor,Salaried,159830.0,538.0,433993,120,22.46,0,268.31,7,Car,1
2991,29,Male,Single,Bachelor,Self-employed,87009.0,690.0,451187,36,15.5,3,525.16,9,Car,1
2992,55,Female,Married,Master,Self-employed,164353.0,819.0,274883,12,15.91,1,165.34,14,Business,1
2993,33,Male,Single,PhD,Salaried,52548.0,576.0,291743,24,10.62,3,546.74,2,Business,1
2994,35,Female,Married,PhD,Self-employed,38371.0,501.0,303971,120,14.26,5,797.94,10,Home,1
2995,38,Male,Married,PhD,Self-employed,125977.0,513.0,81821,24,23.94,5,67.68,12,Education,1
2996,53,Male,Married,Bachelor,Self-employed,,,101683,240,19.54,4,56.99,4,Home,0
2997,26,Female,Married,High School,Salaried,174946.0,807.0,493479,12,5.24,0,283.4,1,Business,1
2998,47,Female,Married,Bachelor,Self-employed,34281.0,374.0,73446,60,7.33,4,214.4,2,Car,1
2999,43,Male,Married,PhD,Salaried,173361.0,441.0,216282,60,23.48,1,132.15,7,Car,0
3000,47,Female,Single,PhD,Salaried,156126.0,621.0,351034,120,21.97,2,219.8,10,Business,1
3001,54,Female,Single,PhD,Self-employed,120020.0,760.0,494428,24,14.72,5,419.4,4,Education,1
3002,58,Female,Single,Bachelor,Salaried,127508.0,445.0,489866,36,17.34,0,390.83,13,Personal,1
3003,34,Female,Married,PhD,Self-employed,86846.0,353.0,290183,12,10.79,5,330.93,2,Personal,1
3004,56,Female,Single,Master,Self-employed,114682.0,655.0,393165,60,20.86,1,344.93,4,Home,1
3005,28,Female,Married,PhD,Salaried,49312.0,576.0,255527,60,17.07,1,520.91,8,Education,1
