Order ID,Customer ID,Category,Sales,Quantity,Discount,Profit,Order Date,Region
11204,1025,Furniture,1036.91,1,0.0,95.88,2022-06-12,Central
11205,1803,Furniture,461.74,6,0.0,56.02,2024-09-03,South
11206,1256,Technology,286.67,6,0.1,7.06,2025-09-17,South
11207,1007,Technology,209.45,1,0.1,27.74,2026-08-15,South
11208,1624,Office Supplies,217.46,3,0.0,11.87,2022-12-16,South
11209,1866,Furniture,758.01,7,0.0,181.1,2026-11-07,South
11210,1252,Office Supplies,484.26,3,0.0,56.34,2023-11-01,West
11211,1691,Furniture,37.93,3,0.1,-0.19,2026-01-31,East
11212,1718,Office Supplies,291.35,3,0.0,53.02,2023-03-02,Central
11213,1302,Technology,155.71,7,0.3,-26.45,2022-11-23,Central
11214,1638,Furniture,393.01,4,0.0,106.55,2025-02-03,South
11215,1055,Office Supplies,388.51,4,0.3,-63.4,2027-01-16,Central
11216,1725,Technology,386.8,3,0.0,62.31,2022-09-12,South
11217,1525,Technology,409.8,9,0.15,54.2,2022-12-24,West
11218,1473,Office Supplies,213.51,2,0.0,43.55,2027-06-14,West
11219,1027,Furniture,329.68,4,0.0,40.58,2023-03-20,East
11220,1982,Furniture,416.52,8,0.2,-24.42,2022-04-23,West
11221,1077,Technology,704.51,6,0.2,-13.28,2024-11-19,West
11222,1215,Furniture,585.37,7,0.05,130.26,2023-06-08,East
11223,1385,Furniture,1027.02,7,0.15,71.41,2023-11-20,Central
11224,1364,Furniture,431.71,2,0.1,12.72,2024-09-17,South
11225,1665,Technology,282.45,4,0.2,24.08,2027-02-17,South
11226,1525,Office Supplies,475.31,6,0.0,24.18,2022-02-15,Central
11227,1698,Furniture,209.54,3,0.05,0.45,2025-04-09,East
11228,1311,Technology,905.55,9,0.05,169.74,2025-02-27,Central
11229,1882,Technology,378.3,4,0.0,37.78,2024-01-27,West
11230,1006,Office Supplies,546.29,2,0.2,-55.57,2025-10-08,East
11231,1002,Furniture,364.26,6,0.0,39.81,2025-05-11,East
11232,1622,Furniture,157.32,1,0.0,24.62,2025-06-03,East
11233,1918,Office Supplies,322.82,6,0.1,43.94,2025-01-08,South
11234,1749,Office Supplies,298.78,1,0.1,31.87,2025-08-26,Central
11235,1362,Technology,112.58,8,0.0,12.32,2024-11-24,East
11236,1750,Technology,114.7,5,0.0,20.17,2023-07-18,East
11237,1507,Office Supplies,538.61,6,0.3,-30.4,2022-06-10,East
11238,1273,Furniture,206.89,2,0.0,52.5,2026-06-08,Central
11239,1505,Technology,366.23,2,0.1,20.63,2024-04-19,South
11240,1805,Technology,325.76,9,0.15,55.96,2025-12-29,West
11241,1738,Furniture,299.5,3,0.05,51.29,2023-06-22,South
11242,1882,Technology,377.01,6,0.3,-82.35,2022-08-13,East
11243,1014,Furniture,585.96,5,0.15,-27.29,2026-01-09,South
11244,1191,Furniture,360.88,4,0.05,13.77,2025-09-02,South
11245,1984,Furniture,540.71,2,0.1,57.8,2026-08-17,West
11246,1630,Office Supplies,519.67,8,0.1,9.46,2027-01-03,Central
11247,1484,Office Supplies,433.8,7,0.1,37.31,2025-12-08,Central
11248,1027,Office Supplies,396.46,2,0.2,-71.37,2022-04-05,South
11249,1713,Furniture,124.08,6,0.0,34.77,2025-06-02,South
11250,1038,Furniture,262.46,8,0.0,35.69,2026-12-08,Central
11251,1952,Office Supplies,655.72,7,0.0,181.66,2024-08-06,Central
11252,1272,Technology,280.26,1,0.0,80.22,2023-07-07,West
11253,1230,Furniture,342.11,5,0.0,17.63,2023-10-07,East
11254,1085,Technology,329.67,2,0.2,-20.0,2022-03-07,South
11255,1473,Technology,264.51,6,0.1,-15.68,2025-11-21,Central
11256,1125,Furniture,366.75,7,0.1,49.04,2027-06-06,South
11257,1811,Furniture,333.57,7,0.1,23.7,2025-05-18,South
11258,1536,Technology,290.29,3,0.2,-22.72,2026-02-06,Central
11259,1144,Technology,205.84,7,0.05,7.15,2023-10-27,West
11260,1524,Office Supplies,191.71,5,0.2,-17.15,2023-11-15,South
11261,1211,Office Supplies,505.97,8,0.0,144.23,2024-06-28,West
11262,1024,Furniture,56.56,8,0.3,-1.76,2024-04-16,Central
11263,1579,Office Supplies,368.42,7,0.1,68.76,2023-07-25,East
11264,1393,Office Supplies,581.86,6,0.0,82.4,2023-11-27,East
11265,1066,Office Supplies,393.86,2,0.1,-5.06,2026-02-22,South
11266,1232,Office Supplies,318.64,6,0.05,75.33,2022-06-29,Central
11267,1108,Technology,219.05,9,0.0,11.89,2024-04-13,West
11268,1145,Furniture,352.98,2,0.1,59.6,2027-02-03,South
11269,1110,Office Supplies,600.35,1,0.0,85.35,2026-03-28,Central
11270,1227,Technology,571.28,5,0.0,30.01,2026-01-22,Central
11271,1110,Technology,350.41,6,0.3,-14.18,2024-12-27,West
11272,1469,Technology,522.92,3,0.1,103.31,2027-05-17,South
11273,1033,Office Supplies,314.36,8,0.2,16.97,2025-09-14,Central
11274,1622,Office Supplies,267.68,7,0.1,-1.09,2022-07-21,Central
11275,1775,Furniture,895.2,2,0.0,85.32,2026-02-07,Central
11276,1935,Office Supplies,488.76,7,0.05,75.49,2026-03-22,West
11277,1368,Office Supplies,677.04,1,0.1,85.57,2024-11-04,South
11278,1747,Technology,701.19,9,0.3,-134.85,2024-12-01,South
11279,1594,Furniture,403.84,7,0.0,38.47,2023-06-27,South
11280,1553,Office Supplies,205.78,6,0.2,2.13,2024-09-08,South
11281,1424,Office Supplies,93.5,2,0.3,-16.97,2026-09-13,East
11282,1612,Technology,226.45,3,0.1,33.92,2024-02-13,East
11283,1517,Technology,380.8,1,0.3,-64.31,2025-08-05,South
11284,1691,Office Supplies,596.11,5,0.0,91.54,2027-05-03,West
11285,1281,Furniture,180.26,9,0.3,-15.96,2026-04-06,East
11286,1319,Furniture,375.86,6,0.15,23.53,2027-03-31,Central
11287,1737,Technology,334.42,5,0.0,89.2,2023-11-25,East
11288,1442,Technology,306.89,3,0.3,10.51,2026-09-16,Central
11289,1951,Office Supplies,367.18,5,0.05,57.22,2025-06-21,South
11290,1314,Technology,818.46,8,0.05,122.26,2027-03-01,East
11291,1876,Office Supplies,343.31,2,0.1,-22.62,2026-08-12,West
11292,1965,Furniture,421.5,5,0.0,25.29,2026-11-27,East
11293,1740,Furniture,164.47,6,0.05,7.78,2023-09-04,East
11294,1376,Office Supplies,632.16,8,0.2,-57.56,2026-05-10,East
11295,1288,Technology,598.3,8,0.0,68.02,2026-09-18,South
11296,1436,Furniture,138.16,5,0.0,17.44,2027-01-30,West
11297,1661,Technology,98.41,9,0.0,13.78,2026-06-10,East
11298,1276,Furniture,537.24,4,0.05,64.97,2025-04-12,West
11299,1709,Office Supplies,445.1,9,0.15,-48.06,2026-04-07,South
11300,1581,Office Supplies,152.38,7,0.15,-13.33,2026-03-13,Central
11301,1502,Office Supplies,246.58,6,0.3,-41.08,2022-09-01,East
11302,1623,Furniture,324.53,4,0.1,28.89,2022-03-01,West
11303,1515,Technology,206.32,2,0.0,33.22,2022-04-14,West
11304,1349,Technology,244.06,8,0.3,-45.5,2023-10-13,South
11305,1842,Technology,428.07,6,0.15,42.73,2025-08-19,East
11306,1445,Furniture,468.87,3,0.1,25.23,2026-08-22,Central
11307,1829,Furniture,462.27,7,0.1,63.72,2024-10-07,West
11308,1349,Furniture,570.97,7,0.3,10.6,2026-11-03,East
11309,1606,Furniture,314.31,6,0.15,24.69,2022-03-18,Central
11310,1663,Furniture,732.67,2,0.0,114.66,2024-11-07,West
11311,1822,Technology,323.22,8,0.15,14.0,2026-04-07,West
11312,1136,Furniture,476.8,1,0.0,44.95,2025-04-22,Central
11313,1758,Furniture,384.53,1,0.0,73.11,2026-08-08,Central
11314,1898,Technology,566.49,6,0.05,137.73,2026-04-23,South
11315,1242,Furniture,475.8,5,0.0,85.44,2025-07-28,East
11316,1542,Technology,644.06,9,0.0,181.57,2025-08-04,East
11317,1039,Technology,407.35,7,0.0,61.85,2026-08-06,South
11318,1228,Office Supplies,527.11,2,0.1,112.73,2026-03-29,West
11319,1547,Office Supplies,425.27,7,0.2,-29.26,2023-11-29,Central
11320,1919,Office Supplies,899.92,3,0.3,-185.99,2026-02-06,Central
11321,1222,Office Supplies,604.86,1,0.0,118.97,2024-08-03,Central
11322,1005,Furniture,694.31,8,0.1,32.62,2022-09-24,West
11323,1321,Office Supplies,417.8,3,0.3,-104.52,2024-02-20,Central
11324,1467,Technology,367.5,8,0.0,93.79,2023-09-01,Central
11325,1731,Furniture,859.14,7,0.15,-17.13,2024-08-03,South
11326,1074,Office Supplies,216.13,2,0.15,29.18,2025-10-12,West
11327,1003,Technology,333.88,1,0.0,40.75,2027-01-04,East
11328,1846,Furniture,192.17,7,0.2,-6.54,2024-10-21,South
11329,1645,Furniture,545.49,1,0.2,55.22,2027-01-05,South
11330,1117,Office Supplies,346.1,6,0.0,48.6,2024-11-16,East
11331,1880,Furniture,443.52,8,0.0,88.86,2023-07-02,South
11332,1605,Technology,688.27,7,0.0,139.37,2022-06-09,West
11333,1503,Furniture,289.68,4,0.0,55.07,2024-07-25,Central
11334,1997,Technology,370.64,1,0.05,87.03,2023-02-03,West
11335,1946,Furniture,235.71,1,0.05,35.26,2023-06-27,East
11336,1573,Office Supplies,510.3,4,0.0,77.02,2022-05-07,East
11337,1440,Technology,298.96,5,0.3,-3.42,2026-12-03,South
11338,1193,Furniture,241.18,7,0.0,22.98,2027-02-24,West
11339,1846,Furniture,548.42,4,0.0,102.04,2024-10-05,West
11340,1714,Furniture,506.4,1,0.0,145.66,2024-08-05,East
11341,1391,Technology,296.43,7,0.05,45.27,2022-07-29,West
11342,1025,Technology,223.86,2,0.05,48.13,2022-05-30,East
11343,1434,Technology,245.44,2,0.0,52.37,2022-01-31,West
11344,1172,Office Supplies,725.82,8,0.0,188.6,2023-09-04,West
11345,1299,Office Supplies,487.41,5,0.2,36.01,2027-02-08,West
11346,1644,Technology,237.07,2,0.3,-49.29,2022-10-29,East
11347,1325,Furniture,404.35,5,0.0,37.37,2024-08-20,South
11348,1409,Office Supplies,250.4,8,0.0,42.82,2024-05-14,West
11349,1117,Technology,601.53,6,0.1,86.97,2026-10-21,East
11350,1835,Furniture,594.22,3,0.15,-5.91,2024-02-04,East
11351,1786,Office Supplies,295.2,8,0.0,15.06,2023-11-14,West
11352,1723,Furniture,305.42,9,0.3,-68.59,2022-09-14,West
11353,1224,Furniture,127.05,5,0.1,25.86,2024-07-28,South
11354,1531,Furniture,270.02,2,0.05,45.02,2024-12-16,East
11355,1112,Furniture,1096.76,2,0.1,67.24,2022-01-09,East
11356,1139,Office Supplies,362.68,7,0.3,-46.7,2024-10-25,Central
11357,1558,Office Supplies,526.85,1,0.15,-12.63,2024-04-26,East
11358,1000,Office Supplies,197.07,2,0.0,18.22,2025-02-11,South
11359,1089,Technology,862.75,4,0.0,66.07,2024-02-16,Central
11360,1653,Office Supplies,343.4,1,0.05,74.55,2023-11-16,Central
11361,1319,Furniture,221.16,4,0.0,66.22,2024-01-02,Central
11362,1549,Office Supplies,522.36,5,0.15,-15.41,2025-05-13,West
11363,1804,Furniture,916.96,9,0.2,-116.79,2022-01-24,West
11364,1893,Technology,504.39,1,0.15,-16.51,2023-05-08,East
11365,1138,Furniture,775.96,5,0.3,-30.9,2024-08-27,Central
11366,1510,Furniture,419.13,2,0.0,42.42,2026-09-02,South
11367,1867,Furniture,186.16,9,0.2,-1.45,2025-11-30,West
11368,1844,Technology,125.19,6,0.15,-1.18,2022-04-13,South
11369,1258,Office Supplies,355.76,2,0.0,86.65,2024-12-19,South
11370,1672,Office Supplies,122.96,3,0.15,3.44,2025-01-14,West
11371,1901,Technology,316.38,8,0.0,66.04,2024-02-06,West
11372,1689,Furniture,340.22,1,0.15,14.44,2024-10-19,West
11373,1009,Office Supplies,198.4,3,0.05,44.39,2026-08-28,West
11374,1260,Technology,93.41,1,0.0,27.31,2023-01-07,Central
11375,1918,Office Supplies,382.17,8,0.1,9.09,2023-11-10,Central
11376,1649,Technology,185.79,1,0.1,-1.56,2023-08-19,Central
11377,1171,Furniture,384.23,5,0.0,69.7,2027-06-17,Central
11378,1897,Office Supplies,318.3,4,0.0,23.18,2022-07-21,East
11379,1012,Technology,220.74,7,0.05,27.78,2026-06-14,Central
11380,1167,Office Supplies,169.22,5,0.1,18.74,2022-03-30,West
11381,1641,Office Supplies,690.21,8,0.2,-49.28,2023-03-13,South
11382,1595,Office Supplies,520.61,1,0.3,-103.04,2022-04-30,Central
11383,1320,Office Supplies,528.42,5,0.05,63.42,2022-06-05,East
11384,1318,Technology,701.41,4,0.15,115.9,2027-06-20,West
11385,1612,Furniture,501.42,3,0.05,25.34,2023-02-03,South
11386,1328,Technology,421.45,5,0.15,19.77,2026-09-20,South
11387,1784,Technology,325.94,3,0.0,19.83,2022-07-07,Central
11388,1776,Technology,254.15,8,0.0,16.93,2026-12-03,South
11389,1970,Furniture,305.43,3,0.1,23.36,2024-12-11,Central
11390,1910,Office Supplies,240.91,1,0.0,18.37,2023-10-14,Central
11391,1919,Office Supplies,366.48,9,0.15,-20.69,2026-04-04,West
11392,1549,Office Supplies,622.24,9,0.2,-71.77,2026-02-12,West
11393,1418,Furniture,431.51,6,0.0,82.51,2023-08-10,East
11394,1605,Office Supplies,383.0,1,0.05,61.09,2022-08-18,West
11395,1094,Furniture,450.35,8,0.2,-30.37,2026-02-13,West
11396,1816,Office Supplies,369.77,2,0.15,30.14,2025-02-27,Central
11397,1580,Office Supplies,541.87,9,0.0,51.81,2022-02-24,West
11398,1317,Technology,226.76,8,0.0,46.11,2022-09-28,Central
11399,1955,Furniture,111.88,3,0.1,9.58,2027-06-07,Central
11400,1235,Technology,338.9,5,0.1,29.88,2025-01-28,West
11401,1945,Technology,457.5,9,0.0,136.68,2024-12-28,East
11402,1333,Technology,123.25,1,0.0,35.06,2027-04-19,East
11403,1884,Furniture,413.4,9,0.2,-40.29,2025-08-15,South
11404,1375,Furniture,581.47,4,0.1,101.97,2024-08-27,South
11405,1458,Office Supplies,205.3,4,0.3,-56.54,2026-04-02,West
11406,1136,Technology,488.1,4,0.15,46.57,2025-10-09,East
11407,1929,Office Supplies,171.72,9,0.3,-46.68,2026-07-10,Central
11408,1587,Technology,664.86,6,0.0,96.74,2025-03-21,South
11409,1994,Furniture,174.75,8,0.15,-9.95,2022-11-26,Central
11410,1546,Furniture,333.05,4,0.0,26.0,2022-04-26,South
11411,1512,Furniture,509.74,3,0.1,45.14,2026-04-15,West
11412,1295,Technology,330.77,1,0.05,73.41,2022-11-19,East
11413,1319,Furniture,45.27,7,0.0,9.18,2023-07-17,South
11414,1917,Technology,383.03,4,0.2,-18.46,2026-05-15,East
11415,1571,Office Supplies,208.32,8,0.2,15.93,2022-08-17,Central
11416,1831,Technology,228.14,3,0.0,26.4,2026-11-30,West
11417,1348,Office Supplies,569.8,1,0.1,-30.99,2022-12-26,East
11418,1839,Technology,743.47,5,0.0,37.52,2024-10-25,West
11419,1778,Office Supplies,427.74,2,0.05,42.09,2022-01-28,East
11420,1872,Furniture,406.86,3,0.2,-33.47,2026-11-25,Central
11421,1228,Office Supplies,60.77,6,0.0,3.99,2025-10-19,Central
11422,1269,Furniture,920.27,3,0.3,-124.74,2026-01-25,West
11423,1827,Furniture,400.52,3,0.0,32.49,2025-06-08,Central
11424,1797,Office Supplies,415.24,6,0.1,75.91,2025-11-19,South
11425,1290,Technology,264.05,5,0.1,0.85,2027-06-15,East
11426,1724,Technology,394.49,9,0.0,72.75,2024-05-18,Central
11427,1164,Technology,583.82,1,0.0,115.76,2026-10-02,South
11428,1004,Technology,810.74,3,0.2,-11.52,2027-02-11,West
11429,1850,Technology,415.04,3,0.15,-26.25,2025-07-18,South
11430,1378,Furniture,108.11,6,0.0,14.02,2027-02-18,West
11431,1077,Technology,300.76,8,0.05,8.76,2025-08-20,West
11432,1409,Furniture,332.67,3,0.0,49.54,2025-11-07,East
11433,1573,Furniture,674.51,3,0.0,65.53,2026-05-01,East
11434,1131,Furniture,320.49,6,0.05,43.43,2022-01-28,South
11435,1600,Office Supplies,982.07,8,0.0,219.2,2026-03-23,East
11436,1748,Office Supplies,221.64,6,0.2,5.04,2024-01-14,East
11437,1041,Furniture,194.2,3,0.15,9.39,2025-05-07,East
11438,1088,Office Supplies,520.87,4,0.3,-106.55,2026-06-18,South
11439,1401,Technology,365.64,1,0.1,59.61,2025-01-10,Central
11440,1295,Technology,220.79,8,0.3,-61.03,2025-01-16,East
11441,1839,Furniture,164.27,4,0.1,18.1,2025-11-14,East
11442,1294,Technology,310.71,6,0.1,44.3,2026-09-18,South
11443,1615,Furniture,859.35,3,0.3,-88.04,2026-11-14,Central
11444,1525,Furniture,141.04,6,0.1,3.56,2023-08-03,East
11445,1799,Technology,390.91,9,0.0,65.53,2027-01-21,West
11446,1690,Office Supplies,323.55,9,0.15,-8.1,2023-03-27,South
11447,1636,Technology,288.2,3,0.3,-41.47,2023-03-09,East
11448,1421,Technology,653.53,3,0.15,-58.9,2023-01-09,East
11449,1864,Furniture,675.05,4,0.1,0.77,2023-03-11,West
11450,1022,Furniture,284.32,7,0.1,30.62,2025-04-25,West
11451,1574,Furniture,419.51,3,0.3,-45.24,2026-11-10,South
11452,1142,Furniture,654.03,8,0.0,71.23,2025-11-14,South
11453,1992,Office Supplies,488.01,8,0.1,82.79,2022-08-06,West
11454,1664,Office Supplies,301.08,6,0.0,86.93,2025-02-05,South
11455,1144,Office Supplies,1224.02,4,0.1,210.69,2027-01-17,West
11456,1224,Furniture,776.9,5,0.1,89.27,2026-04-23,East
11457,1502,Furniture,201.64,2,0.0,28.42,2027-04-15,West
11458,1961,Furniture,504.71,6,0.0,34.41,2024-08-05,West
11459,1973,Office Supplies,134.74,3,0.1,14.28,2022-12-15,Central
11460,1820,Furniture,257.55,6,0.0,48.85,2024-02-27,West
11461,1615,Technology,223.78,5,0.0,58.74,2026-03-26,West
11462,1103,Technology,692.56,2,0.2,17.08,2022-01-26,Central
11463,1946,Furniture,617.81,5,0.0,109.38,2024-12-07,South
11464,1038,Technology,313.76,5,0.05,30.56,2024-05-08,Central
11465,1946,Technology,235.56,9,0.3,-46.28,2023-01-05,East
11466,1197,Office Supplies,242.73,8,0.0,12.43,2024-11-03,Central
11467,1645,Furniture,153.2,7,0.0,27.16,2026-06-24,East
11468,1578,Furniture,309.48,3,0.1,27.73,2025-04-25,South
11469,1390,Office Supplies,465.51,4,0.15,57.09,2026-03-28,Central
11470,1178,Technology,233.6,6,0.3,-30.19,2024-06-02,Central
11471,1967,Technology,575.78,3,0.3,-22.38,2027-03-30,South
11472,1553,Furniture,410.44,9,0.15,7.16,2022-10-06,East
11473,1447,Technology,381.83,8,0.0,99.31,2022-12-07,Central
11474,1499,Office Supplies,281.61,6,0.0,24.52,2025-09-13,East
11475,1014,Office Supplies,628.3,4,0.0,165.77,2026-08-30,Central
11476,1622,Furniture,397.53,7,0.0,86.97,2026-07-16,West
11477,1668,Office Supplies,360.96,3,0.15,-18.97,2027-04-13,Central
11478,1288,Office Supplies,334.03,8,0.1,-7.47,2023-08-30,South
11479,1477,Furniture,225.03,1,0.0,63.37,2024-11-14,South
11480,1230,Office Supplies,484.52,3,0.2,-61.66,2023-06-13,East
11481,1922,Office Supplies,450.67,5,0.0,74.65,2023-03-02,Central
11482,1419,Office Supplies,270.7,5,0.05,18.09,2022-01-29,East
11483,1156,Technology,459.09,2,0.1,63.27,2024-08-13,East
11484,1549,Furniture,509.45,8,0.05,108.77,2022-11-19,West
11485,1440,Furniture,266.33,5,0.05,25.0,2027-02-20,West
11486,1096,Furniture,435.39,7,0.0,68.24,2022-11-09,South
11487,1996,Technology,291.86,7,0.05,65.04,2023-08-07,East
11488,1410,Technology,291.44,5,0.15,8.7,2025-07-17,South
11489,1950,Furniture,395.3,8,0.3,-63.02,2024-02-01,Central
11490,1288,Technology,255.98,9,0.05,32.38,2022-10-22,East
11491,1253,Furniture,374.84,4,0.05,28.65,2023-10-18,East
11492,1195,Technology,460.87,4,0.15,18.21,2024-02-25,Central
11493,1597,Office Supplies,151.92,8,0.3,-9.56,2022-08-11,Central
11494,1833,Office Supplies,514.54,1,0.0,39.8,2022-03-16,South
11495,1521,Furniture,661.75,4,0.05,36.72,2022-04-12,South
11496,1516,Technology,453.37,6,0.15,-19.14,2026-04-05,Central
11497,1634,Technology,542.13,4,0.1,26.51,2026-07-11,South
11498,1841,Office Supplies,128.03,6,0.0,32.89,2026-09-06,Central
11499,1864,Office Supplies,956.41,5,0.1,-30.52,2024-06-03,East
11500,1117,Technology,632.4,9,0.0,138.39,2022-06-22,East
11501,1805,Technology,405.09,9,0.05,92.34,2024-10-24,West
11502,1908,Technology,618.15,4,0.05,40.56,2027-02-19,East
11503,1158,Technology,193.09,4,0.2,-0.41,2026-02-11,Central
11504,1814,Technology,558.99,8,0.05,133.45,2026-08-11,South
11505,1227,Technology,300.31,4,0.0,87.26,2023-01-30,West
11506,1876,Furniture,307.39,2,0.0,33.42,2026-07-08,South
11507,1215,Technology,153.88,2,0.2,-17.85,2024-04-12,Central
11508,1947,Office Supplies,696.45,1,0.0,60.64,2024-09-30,East
11509,1695,Furniture,417.1,5,0.05,64.99,2027-04-22,West
11510,1014,Technology,665.02,6,0.0,153.91,2022-06-16,Central
11511,1156,Office Supplies,397.49,9,0.15,36.13,2022-10-27,West
11512,1647,Furniture,292.13,5,0.05,21.63,2022-04-28,West
11513,1260,Office Supplies,376.97,6,0.0,34.85,2023-05-27,East
11514,1156,Technology,252.85,6,0.0,49.35,2023-09-04,Central
11515,1046,Technology,479.24,3,0.2,-0.61,2026-12-15,South
11516,1323,Technology,483.04,4,0.1,75.68,2025-04-13,West
11517,1843,Technology,230.06,1,0.15,1.61,2022-06-08,West
11518,1684,Furniture,534.78,4,0.2,-10.59,2025-11-08,South
11519,1129,Furniture,532.83,1,0.3,-118.71,2025-06-04,Central
11520,1410,Office Supplies,286.48,5,0.0,29.47,2027-05-13,West
11521,1094,Technology,332.97,8,0.3,-87.39,2024-11-27,West
11522,1626,Office Supplies,488.92,8,0.0,36.04,2023-04-08,West
11523,1754,Furniture,179.56,5,0.0,24.55,2025-12-25,Central
11524,1931,Technology,588.69,2,0.2,-96.96,2026-09-30,Central
11525,1291,Technology,584.22,6,0.0,56.44,2026-07-30,South
11526,1793,Furniture,557.86,1,0.0,132.04,2022-04-14,Central
11527,1810,Furniture,279.64,7,0.0,36.74,2024-09-08,Central
11528,1282,Furniture,562.42,4,0.1,59.16,2025-05-01,East
11529,1068,Furniture,327.12,5,0.05,57.72,2022-09-07,South
11530,1659,Furniture,625.23,6,0.15,15.1,2024-11-02,West
11531,1010,Technology,222.15,1,0.2,20.0,2023-07-21,Central
11532,1253,Furniture,412.6,9,0.1,-5.35,2027-02-23,West
11533,1841,Technology,172.22,4,0.0,40.41,2023-08-20,West
11534,1871,Technology,262.46,8,0.3,0.97,2023-09-13,East
11535,1549,Furniture,247.69,5,0.0,65.78,2023-07-09,Central
11536,1133,Furniture,259.42,8,0.0,23.86,2025-11-12,South
11537,1711,Technology,228.92,1,0.0,30.15,2022-03-12,Central
11538,1022,Furniture,284.67,8,0.1,2.41,2024-08-13,West
11539,1814,Furniture,224.94,4,0.0,45.06,2026-12-09,South
11540,1345,Furniture,655.7,2,0.0,149.53,2026-05-14,Central
11541,1301,Office Supplies,166.12,6,0.0,21.47,2024-08-30,West
11542,1362,Technology,349.59,2,0.0,64.63,2023-03-14,West
11543,1395,Office Supplies,379.6,5,0.1,39.83,2024-12-03,East
11544,1217,Furniture,234.47,2,0.2,-6.0,2025-07-19,East
11545,1140,Office Supplies,354.99,3,0.15,16.96,2027-04-10,East
11546,1615,Furniture,655.95,6,0.0,159.32,2024-11-03,West
11547,1957,Office Supplies,664.58,1,0.0,43.97,2025-10-26,Central
11548,1209,Furniture,350.39,6,0.3,-69.93,2025-02-09,East
11549,1984,Office Supplies,393.6,3,0.0,42.84,2025-11-03,Central
11550,1992,Office Supplies,708.03,7,0.2,-16.71,2022-11-10,East
11551,1622,Office Supplies,438.27,2,0.0,126.76,2025-12-09,South
11552,1615,Technology,588.16,6,0.3,-63.14,2026-10-30,South
11553,1827,Office Supplies,166.01,8,0.0,25.09,2023-04-30,East
11554,1682,Technology,227.02,1,0.05,15.13,2022-06-18,West
11555,1459,Furniture,177.34,9,0.15,-15.51,2024-06-06,East
11556,1355,Office Supplies,742.52,5,0.1,67.14,2024-03-13,East
11557,1323,Furniture,215.92,5,0.0,16.96,2022-09-03,West
11558,1132,Furniture,380.69,5,0.1,26.55,2022-09-23,South
11559,1887,Office Supplies,426.24,6,0.15,-44.68,2024-04-28,Central
11560,1804,Technology,316.22,2,0.0,41.41,2022-08-31,East
11561,1839,Office Supplies,185.58,6,0.0,19.48,2026-08-21,West
11562,1126,Furniture,749.84,4,0.05,166.2,2025-08-16,East
11563,1105,Furniture,445.19,8,0.0,103.2,2027-05-29,West
11564,1603,Office Supplies,567.8,9,0.1,16.97,2025-09-12,Central
11565,1798,Technology,351.84,9,0.0,25.76,2023-06-14,Central
11566,1377,Technology,256.42,8,0.05,28.36,2026-06-07,South
11567,1904,Furniture,697.8,3,0.0,72.13,2024-04-26,West
11568,1050,Furniture,259.29,4,0.05,36.8,2026-11-02,West
11569,1028,Technology,336.55,1,0.0,87.11,2024-09-30,South
11570,1461,Office Supplies,369.03,9,0.0,75.26,2022-12-08,South
11571,1295,Furniture,253.12,5,0.0,52.76,2026-11-24,West
11572,1296,Technology,530.96,6,0.3,-78.09,2026-08-30,South
11573,1725,Furniture,593.28,3,0.0,167.2,2026-04-27,Central
11574,1778,Office Supplies,351.16,8,0.15,26.77,2025-06-26,East
11575,1406,Technology,222.68,7,0.0,39.68,2024-01-30,Central
11576,1768,Furniture,152.19,1,0.0,19.24,2027-05-28,South
11577,1813,Office Supplies,326.59,5,0.05,35.01,2025-11-04,West
11578,1612,Furniture,601.63,9,0.05,36.78,2024-03-08,West
11579,1404,Office Supplies,317.12,6,0.3,-1.98,2023-06-16,Central
11580,1345,Office Supplies,622.92,8,0.3,-39.53,2027-04-02,West
11581,1621,Technology,853.08,1,0.15,-84.08,2024-05-13,South
11582,1419,Office Supplies,595.79,7,0.1,22.61,2025-11-05,Central
11583,1181,Furniture,294.94,3,0.05,37.83,2022-02-11,West
11584,1982,Office Supplies,193.16,9,0.0,52.52,2025-09-30,East
11585,1824,Office Supplies,386.94,6,0.3,-53.77,2023-08-22,East
11586,1000,Technology,919.69,5,0.1,86.04,2025-07-08,South
11587,1830,Office Supplies,309.21,8,0.1,5.89,2022-11-02,West
11588,1949,Office Supplies,100.23,8,0.0,19.33,2024-03-19,South
11589,1566,Furniture,278.1,3,0.0,45.01,2024-05-11,Central
11590,1370,Technology,641.29,2,0.3,-30.35,2025-06-17,East
11591,1935,Technology,684.42,2,0.0,42.87,2023-11-10,Central
11592,1910,Technology,201.87,5,0.05,23.64,2025-08-29,West
11593,1660,Office Supplies,199.89,7,0.0,24.79,2024-01-01,South
11594,1430,Technology,81.57,8,0.2,-10.72,2023-03-17,South
11595,1968,Office Supplies,523.5,8,0.0,151.94,2024-07-21,South
11596,1308,Office Supplies,183.59,8,0.2,-5.79,2024-06-21,Central
11597,1136,Furniture,216.86,3,0.0,27.72,2022-05-13,East
11598,1201,Furniture,751.98,2,0.2,-30.15,2023-12-20,Central
11599,1435,Furniture,427.01,4,0.15,33.08,2022-02-20,Central
11600,1312,Furniture,251.51,1,0.0,38.77,2023-09-10,West
11601,1116,Furniture,440.94,3,0.1,45.83,2023-01-27,West
11602,1665,Office Supplies,189.06,9,0.0,49.93,2023-11-27,West
11603,1936,Office Supplies,529.91,7,0.0,67.57,2026-10-03,East
