customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
1178,50,Female,Miami,118015.0,33.0,4,45,390,1,Electronics,0
1179,42,Male,Los Angeles,72949.0,18.0,9,10,119,211,Fashion,1
1180,34,Male,San Francisco,,,7,2,464,263,Beauty,0
1181,50,Female,Miami,115558.0,33.0,2,40,487,332,Beauty,1
1182,64,Female,New York,35240.0,32.0,8,6,74,212,Sports,0
1183,19,Female,San Francisco,111756.0,61.0,7,48,214,87,Sports,0
1184,31,Female,Miami,122272.0,54.0,9,18,27,153,Groceries,0
1185,57,Male,Chicago,22716.0,17.0,8,17,443,350,Home,1
1186,57,Female,San Francisco,36574.0,19.0,3,38,334,187,Electronics,1
1187,68,Female,San Francisco,131815.0,91.0,1,45,147,61,Sports,0
1188,56,Male,Dallas,,,2,23,51,285,Fashion,0
1189,68,Male,Phoenix,93717.0,99.0,2,46,112,95,Beauty,0
1190,23,Female,Dallas,131299.0,34.0,4,30,26,274,Electronics,1
1191,23,Male,San Francisco,64066.0,84.0,6,58,277,41,Groceries,0
1192,20,Female,Phoenix,135066.0,25.0,4,21,360,147,Beauty,0
1193,24,Female,Miami,81826.0,68.0,9,10,409,246,Electronics,0
1194,68,Male,Los Angeles,40213.0,74.0,4,56,239,132,Sports,0
1195,25,Male,Los Angeles,91916.0,74.0,6,43,259,297,Sports,0
1196,59,Female,San Francisco,86151.0,88.0,6,13,125,123,Home,0
1197,69,Female,Chicago,148518.0,85.0,10,12,55,143,Groceries,0
1198,32,Female,New York,137018.0,11.0,10,9,435,182,Electronics,1
1199,64,Male,Miami,149024.0,91.0,1,4,64,192,Groceries,0
1200,46,Female,Phoenix,70906.0,16.0,8,39,317,207,Fashion,0
1201,50,Female,San Francisco,20463.0,90.0,3,24,328,231,Groceries,0
1202,69,Female,Miami,51973.0,61.0,6,54,385,22,Sports,0
1203,47,Female,San Francisco,94694.0,94.0,3,34,28,80,Home,0
1204,56,Female,Chicago,40651.0,80.0,2,39,478,130,Sports,0
1205,44,Male,Houston,88694.0,7.0,5,41,106,292,Beauty,0
1206,53,Female,Houston,40008.0,16.0,1,5,389,276,Sports,0
1207,46,Female,Chicago,131738.0,99.0,9,15,350,323,Electronics,0
1208,55,Female,Phoenix,90474.0,16.0,7,50,196,55,Home,0
1209,50,Female,Dallas,58185.0,40.0,3,4,149,66,Electronics,0
1210,54,Male,Chicago,107924.0,12.0,4,51,214,227,Fashion,0
1211,44,Male,San Francisco,94417.0,35.0,6,52,30,26,Fashion,0
1212,50,Male,Phoenix,145502.0,21.0,3,58,325,253,Sports,1
1213,21,Female,Los Angeles,91139.0,50.0,7,39,438,197,Home,0
1214,39,Female,Chicago,54980.0,43.0,6,58,141,130,Groceries,0
1215,19,Male,Phoenix,42504.0,100.0,9,8,418,243,Home,0
1216,27,Male,Chicago,74970.0,17.0,5,49,254,312,Home,0
1217,22,Male,Chicago,36766.0,32.0,4,45,350,212,Home,1
1218,27,Female,Dallas,136944.0,41.0,3,24,50,190,Sports,0
1219,50,Female,Dallas,113922.0,6.0,10,53,367,290,Electronics,1
1220,55,Male,San Francisco,31695.0,88.0,1,28,465,226,Sports,0
1221,30,Male,Phoenix,37796.0,27.0,3,55,431,246,Groceries,1
1222,48,Male,Phoenix,62543.0,20.0,3,43,243,56,Electronics,0
1223,64,Female,New York,34559.0,25.0,7,27,172,55,Groceries,0
1224,53,Female,Chicago,124450.0,66.0,7,1,231,276,Beauty,0
1225,62,Female,Houston,53139.0,9.0,1,34,111,306,Beauty,1
1226,41,Male,Chicago,140494.0,92.0,3,17,428,340,Electronics,0
1227,69,Male,Chicago,123869.0,53.0,8,37,350,153,Sports,0
1228,32,Female,Phoenix,28802.0,61.0,9,38,486,53,Groceries,0
1229,46,Male,Chicago,93843.0,38.0,7,26,367,111,Groceries,0
1230,25,Female,Miami,60205.0,3.0,7,57,148,204,Fashion,1
1231,22,Male,Chicago,118750.0,84.0,8,24,462,112,Groceries,0
1232,46,Male,Miami,54159.0,70.0,6,39,216,325,Sports,0
1233,64,Male,Dallas,31516.0,97.0,3,21,477,258,Fashion,0
1234,21,Male,Houston,70492.0,55.0,1,30,61,16,Sports,0
1235,29,Female,San Francisco,49086.0,1.0,7,47,385,350,Home,1
1236,62,Male,Phoenix,133758.0,70.0,1,51,437,166,Groceries,0
1237,19,Female,Chicago,50480.0,45.0,1,48,247,301,Home,0
1238,44,Female,Miami,72091.0,98.0,9,57,213,280,Beauty,0
1239,48,Female,Miami,148023.0,47.0,10,13,37,158,Beauty,0
1240,68,Male,Dallas,130195.0,79.0,7,37,352,249,Electronics,0
1241,68,Female,Miami,67766.0,26.0,4,3,262,181,Groceries,1
1242,53,Female,San Francisco,58737.0,14.0,6,32,408,191,Fashion,0
1243,53,Female,Los Angeles,29265.0,54.0,1,35,295,139,Home,0
1244,43,Male,New York,134165.0,71.0,7,19,469,78,Sports,0
1245,60,Male,San Francisco,139501.0,46.0,6,14,146,336,Groceries,1
1246,44,Female,Houston,138257.0,31.0,4,48,94,50,Electronics,1
1247,22,Male,San Francisco,90990.0,88.0,7,22,81,85,Sports,0
1248,37,Female,Dallas,121454.0,59.0,3,17,497,183,Home,1
1249,28,Female,Dallas,111717.0,95.0,1,59,499,183,Groceries,0
1250,27,Male,San Francisco,35386.0,29.0,4,4,307,4,Home,0
1251,57,Female,Chicago,124718.0,96.0,3,45,205,317,Groceries,0
1252,55,Male,Los Angeles,57425.0,17.0,1,40,197,111,Groceries,0
1253,23,Male,Chicago,141635.0,14.0,2,19,185,334,Home,0
1254,25,Female,Chicago,63254.0,36.0,5,37,202,339,Home,1
1255,40,Male,San Francisco,109863.0,58.0,8,2,47,251,Sports,0
1256,64,Male,Phoenix,138350.0,24.0,1,15,349,133,Electronics,1
1257,43,Female,Phoenix,73634.0,63.0,4,2,489,100,Home,1
1258,63,Female,Phoenix,106717.0,91.0,4,11,266,172,Beauty,0
1259,60,Male,Los Angeles,,,5,45,356,287,Electronics,0
1260,29,Male,Chicago,106988.0,59.0,7,23,41,119,Beauty,0
1261,43,Female,New York,123784.0,32.0,8,10,446,350,Sports,1
1262,30,Male,Houston,126337.0,82.0,6,3,486,175,Home,0
1263,57,Male,Phoenix,119287.0,18.0,1,5,484,30,Electronics,0
1264,35,Male,Phoenix,107527.0,37.0,7,3,491,55,Home,0
1265,42,Male,Dallas,,,3,38,439,361,Groceries,1
1266,50,Male,Chicago,95452.0,9.0,6,13,115,196,Home,1
1267,64,Male,Chicago,,,8,42,141,41,Electronics,0
1268,57,Male,Los Angeles,111391.0,64.0,7,19,269,173,Home,0
1269,60,Female,Los Angeles,35581.0,72.0,10,40,398,330,Home,0
1270,29,Female,Phoenix,87443.0,20.0,6,50,327,219,Fashion,0
1271,61,Female,Chicago,49424.0,54.0,9,35,439,208,Fashion,0
1272,53,Female,New York,108844.0,86.0,9,24,431,158,Electronics,0
1273,65,Female,Houston,61984.0,83.0,1,24,353,333,Electronics,0
1274,21,Male,San Francisco,,,1,17,461,228,Groceries,0
1275,22,Male,Chicago,132061.0,53.0,1,40,439,85,Groceries,0
1276,54,Male,Dallas,122478.0,92.0,8,10,345,173,Home,0
1277,25,Male,San Francisco,82699.0,99.0,10,2,156,245,Beauty,0
1278,59,Female,Chicago,46957.0,63.0,7,44,296,360,Electronics,0
1279,66,Male,Miami,45464.0,11.0,3,23,339,173,Home,1
1280,45,Male,Los Angeles,134012.0,31.0,2,6,351,335,Beauty,1
1281,48,Female,Dallas,43649.0,49.0,4,2,80,212,Fashion,0
1282,26,Male,Houston,62065.0,100.0,3,21,269,84,Groceries,0
1283,68,Male,Phoenix,112661.0,94.0,7,55,497,173,Electronics,0
1284,46,Female,Dallas,54758.0,87.0,10,56,114,183,Home,0
1285,31,Male,Chicago,25596.0,19.0,8,35,315,133,Fashion,0
1286,57,Male,Phoenix,36374.0,12.0,6,49,203,288,Sports,0
1287,58,Male,Chicago,138686.0,15.0,3,29,279,262,Fashion,1
1288,39,Male,Phoenix,23775.0,31.0,6,7,306,350,Home,1
1289,28,Male,Houston,,,2,29,174,282,Groceries,0
1290,40,Female,Los Angeles,143800.0,37.0,7,53,205,293,Beauty,0
1291,18,Female,Houston,41029.0,79.0,10,37,428,269,Sports,0
1292,63,Female,Miami,103981.0,29.0,7,23,88,349,Sports,1
1293,54,Female,New York,73639.0,26.0,4,33,345,197,Groceries,0
1294,38,Female,Los Angeles,,,8,8,280,25,Sports,0
1295,43,Female,Houston,34645.0,84.0,4,12,134,141,Electronics,0
1296,63,Male,Miami,51105.0,15.0,7,46,366,223,Home,1
1297,53,Female,New York,33668.0,4.0,4,48,27,20,Sports,0
1298,40,Female,Miami,147949.0,86.0,5,10,284,247,Fashion,0
1299,18,Male,Chicago,35960.0,50.0,7,15,290,328,Beauty,0
1300,68,Male,San Francisco,146519.0,38.0,10,53,268,201,Home,0
1301,57,Female,Chicago,31357.0,23.0,3,24,124,115,Groceries,0
1302,32,Male,Phoenix,84604.0,59.0,10,26,282,189,Fashion,0
1303,38,Female,Los Angeles,122739.0,90.0,5,47,243,26,Electronics,0
1304,64,Male,Chicago,71796.0,75.0,3,42,347,54,Sports,0
1305,26,Female,Dallas,35804.0,28.0,5,53,390,170,Fashion,0
1306,26,Male,Miami,147732.0,66.0,3,39,290,11,Home,0
1307,27,Male,Los Angeles,135733.0,8.0,10,58,184,27,Fashion,0
1308,69,Female,San Francisco,34626.0,29.0,7,3,102,350,Electronics,0
1309,43,Female,Dallas,48132.0,11.0,1,2,314,83,Beauty,0
1310,58,Female,Chicago,27951.0,18.0,9,6,153,290,Sports,1
1311,52,Female,Phoenix,26449.0,55.0,9,21,230,38,Home,0
1312,69,Female,Houston,,,5,9,332,87,Sports,0
1313,42,Male,Phoenix,121503.0,14.0,9,10,111,321,Sports,1
1314,43,Female,Dallas,125072.0,74.0,10,36,356,156,Groceries,0
1315,28,Female,New York,29130.0,99.0,6,59,422,308,Sports,0
1316,55,Male,Chicago,109360.0,9.0,5,3,146,286,Fashion,1
1317,19,Male,Dallas,82287.0,99.0,3,41,210,186,Fashion,0
1318,24,Female,New York,126937.0,11.0,8,24,178,182,Beauty,0
1319,35,Male,New York,71702.0,63.0,4,22,350,143,Electronics,0
1320,44,Male,Miami,56993.0,76.0,10,49,354,206,Home,0
1321,51,Female,Los Angeles,51875.0,67.0,3,14,29,142,Fashion,1
1322,44,Male,Miami,135284.0,53.0,6,42,126,185,Sports,0
1323,34,Male,Chicago,26054.0,39.0,8,45,106,241,Electronics,1
1324,60,Female,New York,119809.0,78.0,9,44,86,8,Home,0
1325,61,Female,San Francisco,127357.0,56.0,6,27,81,72,Home,0
1326,68,Male,Dallas,,,5,33,406,288,Home,1
1327,41,Male,Houston,96368.0,75.0,2,22,165,95,Home,0
1328,42,Female,New York,49670.0,39.0,2,29,172,157,Beauty,1
1329,24,Male,Dallas,69112.0,25.0,9,19,126,41,Home,0
1330,69,Male,San Francisco,108388.0,21.0,2,19,167,331,Electronics,1
1331,23,Male,Houston,109156.0,10.0,2,6,205,301,Fashion,1
1332,41,Female,Miami,48307.0,43.0,3,45,368,269,Electronics,0
1333,50,Male,Miami,133087.0,15.0,3,19,361,155,Sports,1
1334,66,Male,Los Angeles,87087.0,83.0,4,13,197,275,Groceries,0
1335,46,Female,Dallas,67922.0,48.0,7,59,396,154,Beauty,0
1336,60,Male,New York,83080.0,86.0,9,26,354,53,Beauty,0
1337,39,Male,Phoenix,113348.0,21.0,2,22,285,179,Sports,1
1338,43,Female,Miami,99335.0,60.0,4,21,168,240,Electronics,0
1339,45,Female,Miami,46312.0,96.0,9,36,266,137,Electronics,0
1340,67,Female,Los Angeles,125156.0,50.0,2,56,273,255,Sports,1
1341,38,Female,Houston,86985.0,23.0,10,2,48,224,Groceries,1
1342,66,Male,Los Angeles,140641.0,13.0,1,47,371,180,Home,1
1343,24,Male,San Francisco,77608.0,69.0,10,44,285,182,Home,0
1344,34,Female,New York,109962.0,4.0,8,30,32,259,Fashion,1
1345,37,Female,Dallas,120963.0,92.0,9,27,66,243,Electronics,0
1346,58,Male,Chicago,60277.0,78.0,7,7,170,96,Electronics,0
1347,66,Female,Chicago,51551.0,72.0,8,20,69,197,Sports,0
1348,37,Male,Dallas,109813.0,9.0,4,50,234,14,Sports,0
1349,39,Female,Houston,76597.0,35.0,4,31,498,120,Home,0
1350,45,Male,San Francisco,121025.0,21.0,2,23,151,269,Electronics,1
1351,57,Female,Miami,144342.0,58.0,8,13,391,171,Electronics,0
1352,66,Female,Houston,65212.0,18.0,2,17,132,72,Beauty,0
1353,24,Male,Miami,29637.0,97.0,9,4,271,179,Fashion,0
1354,18,Female,Miami,63258.0,72.0,4,57,470,170,Fashion,0
1355,49,Male,Chicago,55693.0,81.0,1,14,360,159,Home,0
1356,30,Male,Houston,29824.0,43.0,4,20,72,154,Groceries,1
1357,47,Male,San Francisco,149553.0,95.0,3,13,149,82,Electronics,0
1358,40,Male,Los Angeles,46950.0,98.0,6,3,343,57,Beauty,0
1359,68,Male,Miami,43488.0,6.0,7,26,212,7,Electronics,0
1360,36,Female,Phoenix,147870.0,86.0,8,26,98,112,Sports,0
1361,49,Female,Phoenix,124544.0,78.0,2,18,76,48,Home,0
1362,47,Male,Los Angeles,135200.0,67.0,6,32,116,80,Groceries,0
1363,46,Female,Phoenix,20215.0,12.0,6,14,217,316,Fashion,1
1364,66,Male,New York,125603.0,100.0,10,47,154,33,Electronics,0
1365,62,Female,Miami,31523.0,12.0,5,3,166,115,Groceries,0
1366,46,Female,Los Angeles,95900.0,66.0,10,1,191,3,Home,0
1367,47,Female,Houston,,,10,26,82,4,Fashion,0
1368,33,Female,Miami,43834.0,15.0,7,24,84,356,Electronics,1
1369,57,Male,Los Angeles,54474.0,23.0,3,49,314,260,Beauty,0
1370,36,Male,Chicago,63066.0,29.0,4,35,230,42,Home,0
1371,35,Female,San Francisco,119871.0,81.0,10,14,128,9,Electronics,0
1372,18,Female,Houston,30400.0,96.0,9,3,301,307,Fashion,0
1373,31,Male,San Francisco,145211.0,7.0,4,13,191,145,Fashion,0
1374,68,Female,Chicago,30345.0,94.0,3,47,31,97,Beauty,0
1375,64,Male,Miami,53896.0,28.0,2,50,425,276,Home,1
1376,67,Male,Houston,105430.0,14.0,5,14,352,142,Home,0
1377,19,Male,San Francisco,48899.0,44.0,4,21,239,278,Groceries,1
1378,45,Female,Phoenix,126171.0,30.0,8,26,417,27,Electronics,0
1379,66,Male,San Francisco,48229.0,81.0,7,3,361,43,Groceries,1
1380,67,Female,Los Angeles,137053.0,32.0,6,51,305,131,Fashion,0
1381,47,Male,Miami,25583.0,70.0,2,40,191,216,Fashion,0
1382,55,Female,New York,24897.0,88.0,3,4,487,94,Beauty,0
1383,68,Female,San Francisco,140406.0,6.0,10,36,255,8,Beauty,0
1384,21,Female,Houston,91537.0,27.0,9,51,494,86,Home,0
1385,18,Male,Houston,129417.0,82.0,9,43,185,345,Groceries,1
1386,25,Male,Dallas,24567.0,88.0,5,1,206,138,Fashion,0
1387,46,Female,San Francisco,94807.0,24.0,3,40,189,246,Electronics,0
1388,56,Female,Miami,149648.0,34.0,2,47,71,21,Sports,0
1389,20,Female,Miami,132652.0,40.0,8,33,338,265,Electronics,0
1390,49,Male,Chicago,97239.0,47.0,6,7,208,148,Beauty,0
1391,27,Male,Dallas,33329.0,79.0,10,53,139,184,Electronics,0
1392,27,Male,San Francisco,121045.0,75.0,7,52,124,227,Fashion,0
1393,36,Male,Phoenix,137708.0,86.0,1,52,181,292,Groceries,0
1394,63,Female,Chicago,91792.0,24.0,1,56,314,36,Home,0
1395,51,Female,Dallas,20228.0,65.0,10,11,60,246,Groceries,0
1396,50,Male,San Francisco,110282.0,18.0,2,27,396,73,Sports,0
1397,40,Male,San Francisco,102214.0,44.0,10,14,383,150,Home,0
1398,45,Female,Chicago,57052.0,76.0,3,22,184,1,Sports,0
1399,49,Male,Phoenix,77769.0,57.0,1,16,340,69,Sports,0
1400,67,Male,Dallas,66032.0,28.0,5,46,393,293,Fashion,1
1401,24,Male,San Francisco,131694.0,71.0,3,12,354,230,Fashion,0
1402,46,Male,San Francisco,108721.0,23.0,1,49,179,211,Beauty,0
1403,25,Male,Dallas,53686.0,85.0,8,46,283,72,Beauty,0
1404,18,Male,New York,96981.0,34.0,6,10,372,363,Sports,1
1405,20,Female,Chicago,118802.0,11.0,9,24,37,96,Groceries,1
1406,41,Male,Chicago,83261.0,86.0,3,46,192,84,Beauty,0
1407,40,Male,Houston,22809.0,35.0,9,18,496,228,Fashion,0
1408,25,Female,Phoenix,123265.0,93.0,9,22,371,299,Beauty,0
1409,64,Female,Los Angeles,61785.0,42.0,1,9,52,236,Sports,1
1410,54,Female,New York,56547.0,28.0,3,17,280,293,Home,0
1411,20,Male,Dallas,62818.0,82.0,6,38,229,222,Groceries,0
1412,68,Female,Dallas,120422.0,78.0,8,40,402,223,Groceries,1
1413,50,Male,Dallas,91927.0,82.0,4,58,349,281,Electronics,0
1414,45,Male,New York,85681.0,92.0,5,13,401,221,Beauty,0
1415,64,Male,San Francisco,,,9,50,183,216,Groceries,0
1416,25,Female,Dallas,109862.0,8.0,6,37,426,231,Fashion,1
1417,51,Female,Dallas,115527.0,53.0,7,6,443,169,Home,0
1418,52,Female,Phoenix,133221.0,72.0,7,21,24,329,Fashion,0
1419,49,Female,Miami,57333.0,4.0,4,51,53,42,Beauty,0
1420,41,Female,Miami,146457.0,91.0,4,36,299,258,Sports,0
1421,31,Male,Houston,36576.0,100.0,4,7,164,196,Electronics,0
1422,49,Male,Houston,139875.0,5.0,5,36,370,96,Electronics,0
1423,63,Male,Dallas,59405.0,97.0,5,25,90,317,Home,0
1424,60,Male,Phoenix,114000.0,49.0,8,11,484,14,Groceries,0
1425,33,Female,Dallas,93779.0,98.0,9,44,367,113,Groceries,0
1426,21,Female,Houston,51601.0,30.0,2,14,249,77,Groceries,0
1427,69,Male,New York,87946.0,72.0,7,45,144,277,Electronics,0
1428,54,Female,New York,,,1,29,297,320,Sports,0
1429,38,Female,San Francisco,72116.0,47.0,1,10,290,160,Groceries,0
1430,31,Male,Los Angeles,120825.0,26.0,4,50,376,313,Fashion,1
1431,48,Male,Miami,144749.0,57.0,10,48,34,119,Groceries,0
1432,65,Female,Phoenix,137256.0,37.0,7,5,261,161,Sports,0
1433,35,Female,Chicago,124186.0,98.0,2,8,172,308,Home,0
1434,24,Male,Miami,82894.0,7.0,2,46,72,351,Home,1
1435,27,Male,Chicago,54635.0,40.0,1,5,168,146,Electronics,0
1436,24,Male,Los Angeles,27465.0,92.0,10,58,377,163,Sports,0
1437,50,Female,Los Angeles,76754.0,39.0,2,24,469,179,Fashion,0
1438,40,Male,Dallas,117975.0,62.0,7,40,238,89,Sports,0
1439,38,Male,Houston,112850.0,92.0,9,57,132,223,Fashion,0
1440,36,Female,Los Angeles,129765.0,78.0,6,26,307,266,Fashion,0
1441,65,Female,Los Angeles,105119.0,53.0,10,6,296,239,Sports,1
1442,36,Female,Chicago,112691.0,4.0,2,16,471,308,Beauty,1
1443,53,Female,Houston,58871.0,82.0,10,36,447,34,Sports,0
1444,46,Female,Los Angeles,82874.0,25.0,10,12,102,167,Fashion,0
1445,35,Male,Miami,97733.0,7.0,9,11,469,125,Groceries,1
1446,19,Male,San Francisco,49511.0,28.0,7,3,237,224,Home,1
1447,18,Female,Los Angeles,100960.0,69.0,1,44,245,150,Home,0
1448,64,Female,San Francisco,,,9,37,289,189,Electronics,0
1449,22,Female,Houston,85776.0,95.0,2,6,34,43,Home,0
1450,37,Female,Dallas,,,4,19,423,29,Beauty,0
1451,28,Female,Phoenix,90167.0,83.0,9,18,309,362,Fashion,0
1452,59,Male,Houston,95135.0,11.0,4,16,439,120,Sports,0
1453,19,Male,Chicago,64462.0,67.0,3,23,358,337,Sports,1
1454,20,Male,Phoenix,81382.0,87.0,1,43,284,31,Beauty,0
1455,40,Male,Miami,110194.0,7.0,7,37,218,181,Home,1
1456,29,Female,New York,123381.0,23.0,6,9,177,162,Fashion,0
1457,37,Male,San Francisco,52574.0,61.0,10,3,352,128,Home,0
1458,22,Female,San Francisco,122072.0,71.0,4,8,494,255,Electronics,0
1459,54,Female,San Francisco,61910.0,34.0,6,38,466,294,Home,0
1460,55,Female,Houston,93531.0,19.0,6,4,438,357,Electronics,1
1461,47,Male,San Francisco,45186.0,58.0,4,12,416,254,Sports,0
1462,26,Female,Dallas,114781.0,9.0,6,44,226,130,Fashion,0
1463,51,Male,San Francisco,42813.0,48.0,10,31,193,12,Groceries,0
1464,61,Male,Chicago,98812.0,82.0,8,25,203,35,Electronics,0
1465,52,Female,Miami,105525.0,41.0,3,53,284,198,Home,0
1466,69,Female,San Francisco,,,4,16,490,248,Home,1
1467,39,Female,San Francisco,129779.0,45.0,10,42,265,110,Sports,0
1468,61,Male,Phoenix,38557.0,25.0,1,54,55,328,Beauty,1
1469,41,Female,Miami,48060.0,78.0,4,14,392,245,Groceries,0
1470,34,Male,San Francisco,78866.0,25.0,10,13,278,250,Beauty,0
1471,27,Female,Houston,92104.0,19.0,10,41,38,317,Home,1
1472,47,Female,Los Angeles,120905.0,39.0,9,7,431,163,Beauty,0
1473,63,Male,Dallas,,,8,12,42,48,Groceries,0
1474,40,Male,Houston,26080.0,80.0,4,37,123,71,Groceries,0
1475,49,Male,New York,33854.0,27.0,7,50,260,134,Fashion,0
1476,34,Male,Houston,142013.0,74.0,10,4,410,239,Beauty,0
1477,67,Male,Phoenix,87695.0,63.0,3,2,380,68,Fashion,1
1478,68,Male,Phoenix,47025.0,68.0,9,35,223,278,Home,1
1479,34,Female,San Francisco,72982.0,19.0,10,58,272,32,Home,0
1480,31,Female,Houston,61081.0,28.0,4,44,161,123,Home,0
1481,26,Male,Phoenix,24368.0,85.0,2,3,321,22,Sports,0
1482,57,Female,Los Angeles,119621.0,78.0,10,4,162,155,Beauty,0
1483,19,Male,Miami,139181.0,33.0,5,38,470,110,Electronics,0
1484,62,Female,Houston,47094.0,10.0,2,12,290,271,Groceries,1
1485,42,Female,Dallas,66040.0,83.0,10,19,326,300,Electronics,0
1486,56,Male,Los Angeles,86766.0,30.0,6,10,491,115,Home,0
1487,26,Male,San Francisco,103053.0,22.0,10,1,129,220,Beauty,0
1488,39,Male,Miami,43991.0,3.0,1,17,27,230,Fashion,0
1489,60,Female,Dallas,21301.0,82.0,6,16,88,252,Electronics,1
1490,63,Male,San Francisco,48610.0,75.0,4,9,209,249,Home,0
1491,21,Female,Dallas,101463.0,48.0,3,57,198,9,Electronics,0
1492,43,Male,San Francisco,54678.0,2.0,2,53,82,34,Electronics,1
1493,46,Female,Dallas,44466.0,76.0,7,9,87,228,Groceries,0
1494,62,Female,Miami,100440.0,54.0,9,59,225,73,Electronics,0
1495,51,Male,Los Angeles,60875.0,6.0,3,55,419,301,Home,1
1496,40,Female,Dallas,46081.0,40.0,6,9,487,212,Groceries,1
1497,54,Female,Dallas,44354.0,93.0,9,12,427,72,Home,0
1498,28,Male,Chicago,113297.0,94.0,2,55,25,58,Sports,0
1499,23,Female,Houston,38300.0,2.0,7,41,138,220,Sports,0
1500,35,Male,Miami,84384.0,73.0,5,15,332,275,Sports,0
1501,38,Male,San Francisco,115027.0,2.0,5,2,50,249,Electronics,0
1502,59,Male,Miami,141684.0,93.0,7,11,25,16,Beauty,0
1503,53,Male,Phoenix,80892.0,97.0,9,11,226,75,Home,0
1504,58,Female,San Francisco,55525.0,74.0,4,8,176,106,Sports,0
1505,55,Female,Miami,46532.0,98.0,9,55,86,136,Beauty,0
1506,51,Female,Los Angeles,26464.0,55.0,10,32,478,74,Sports,0
1507,34,Male,San Francisco,36562.0,72.0,9,6,406,254,Sports,1
1508,54,Female,San Francisco,127392.0,60.0,4,53,431,18,Beauty,0
1509,42,Female,Miami,75514.0,97.0,3,20,349,43,Sports,0
1510,55,Male,San Francisco,133428.0,6.0,2,39,389,50,Electronics,0
1511,29,Male,Chicago,132564.0,19.0,9,35,372,3,Electronics,0
1512,40,Female,Houston,128047.0,96.0,2,8,451,232,Groceries,0
1513,59,Male,San Francisco,94219.0,27.0,6,50,355,219,Electronics,0
1514,39,Male,Houston,52634.0,1.0,5,49,398,59,Fashion,0
1515,38,Male,Miami,20060.0,33.0,5,43,413,284,Groceries,0
1516,44,Male,Dallas,29269.0,40.0,4,34,308,302,Sports,1
1517,48,Female,New York,83143.0,32.0,6,57,470,64,Fashion,0
1518,23,Male,New York,43065.0,69.0,5,53,472,70,Home,0
1519,44,Male,Dallas,22895.0,17.0,4,59,159,303,Beauty,1
1520,57,Male,Dallas,100859.0,8.0,9,56,460,142,Home,0
1521,51,Male,Dallas,32352.0,57.0,6,19,319,202,Fashion,0
1522,29,Male,Los Angeles,130179.0,42.0,10,7,32,207,Electronics,0
1523,62,Male,New York,69737.0,98.0,10,31,171,221,Sports,0
1524,24,Male,Dallas,124127.0,9.0,10,18,447,362,Groceries,1
1525,27,Male,Los Angeles,116426.0,87.0,3,40,332,246,Sports,0
1526,62,Female,Phoenix,52016.0,35.0,10,14,371,81,Electronics,0
1527,34,Male,San Francisco,81304.0,71.0,6,39,419,251,Sports,1
1528,43,Female,Los Angeles,31962.0,79.0,1,53,499,51,Beauty,0
1529,38,Male,New York,53302.0,53.0,5,59,128,285,Beauty,0
1530,45,Male,Miami,105382.0,54.0,10,36,395,346,Beauty,1
1531,63,Male,Phoenix,24011.0,84.0,6,17,375,204,Home,1
1532,19,Male,New York,149716.0,25.0,8,37,168,25,Electronics,0
1533,60,Female,San Francisco,39782.0,67.0,9,44,386,41,Beauty,0
1534,18,Male,Los Angeles,87691.0,62.0,3,9,223,69,Fashion,0
1535,68,Male,Chicago,140654.0,55.0,2,58,326,4,Beauty,0
1536,53,Female,Houston,142017.0,46.0,4,20,40,240,Groceries,0
1537,68,Female,San Francisco,59725.0,24.0,8,45,79,361,Home,1
1538,43,Male,New York,,,8,57,454,31,Fashion,0
1539,46,Female,Dallas,63459.0,46.0,3,28,40,117,Electronics,0
1540,38,Female,Los Angeles,107245.0,22.0,4,50,382,195,Electronics,0
1541,28,Female,Dallas,149613.0,11.0,3,20,401,90,Groceries,0
1542,57,Male,Dallas,98863.0,48.0,10,41,264,178,Beauty,0
1543,28,Male,Dallas,143206.0,8.0,2,36,409,145,Fashion,1
1544,53,Male,Dallas,139391.0,39.0,4,53,92,202,Groceries,0
1545,66,Female,Dallas,121010.0,35.0,6,27,468,322,Fashion,0
1546,56,Male,Phoenix,52769.0,49.0,5,8,95,344,Beauty,0
1547,57,Female,New York,127529.0,46.0,3,32,205,203,Beauty,1
1548,52,Male,San Francisco,145361.0,38.0,2,1,97,24,Sports,0
1549,51,Male,New York,44700.0,8.0,9,17,409,355,Sports,1
1550,64,Female,San Francisco,135792.0,54.0,1,57,84,105,Beauty,0
1551,41,Male,Houston,100356.0,37.0,9,9,361,275,Home,1
1552,39,Female,Los Angeles,96427.0,91.0,1,20,309,322,Groceries,0
1553,22,Female,Chicago,120165.0,92.0,7,45,75,60,Sports,0
1554,50,Male,Phoenix,25269.0,40.0,6,32,350,15,Beauty,0
1555,53,Female,Los Angeles,141631.0,34.0,7,2,278,85,Fashion,0
1556,64,Male,Phoenix,63880.0,96.0,3,32,445,197,Groceries,0
1557,37,Male,San Francisco,134003.0,79.0,3,45,209,235,Sports,0
1558,36,Female,New York,28320.0,17.0,1,9,25,344,Home,1
1559,52,Male,Dallas,69589.0,33.0,4,30,25,263,Groceries,0
1560,69,Female,Houston,139534.0,47.0,2,20,210,6,Groceries,0
1561,60,Male,Houston,96276.0,52.0,10,38,167,289,Electronics,0
1562,34,Male,Miami,55897.0,80.0,8,1,424,58,Fashion,0
